OrderID,ClientName,ProductType,ChannelSales,Priority,Units,UnitPrice,CostPrice,TotalSalesAmount,TotalCostAmount
E1320,Cindy,Material de oficina,Offline,Critical,8476,714.48,144.07,6055932.48,1221137.32
E1321,Courtney,Snacks,Online,Medium,9546,916.17,257.26,8745758.82,2455803.96
E1322,Mark,Cuidado personal,Online,Low,3224,813.49,354.66,2622691.76,1143423.84
E1323,Emma,Cuidado personal,Offline,Medium,6347,908.69,403.92,5767455.43,2563680.24
E1324,Wayne,Material de oficina,Online,Low,3240,548.66,400.36,1777658.4,1297166.4
E1325,Connor,Cuidado personal,Online,High,2826,510.4,8.27,1442390.4,23371.02
E1326,Richard,Verduras,Online,High,7627,960.08,428.59,7322530.16,3268855.93
E1327,Leslie,Domestico,Offline,Low,9099,729.9,277.84,6641360.1,2528066.16
E1328,Sarah,Bebida,Online,High,7087,996.77,173.14,7064108.99,1227043.18
E1329,Frank,Cosmeticos,Offline,Critical,8553,878.06,356.3,7510047.18,3047433.9
E1330,Jessica,Bebida,Online,Low,449,821.97,68.49,369064.53,30752.01
E1331,Taylor,Alimento infantil,Offline,High,7933,792.18,96.01,6284363.94,761647.33
E1332,Tammy,Alimento infantil,Online,Critical,750,865.19,94.54,648892.5,70905
E1333,George,Cereales,Offline,High,4592,989.69,401.64,4544656.48,1844330.88
E1334,Matthew,Snacks,Online,Critical,3059,920.46,175.64,2815687.14,537282.76
E1335,Justin,Domestico,Offline,Medium,3905,633.82,419.38,2475067.1,1637678.9
E1336,Judith,Verduras,Offline,Medium,5871,895.76,245.95,5259006.96,1443972.45
E1337,George,Domestico,Offline,Medium,7581,671.29,36.4,5089049.49,275948.4
E1338,Troy,Alimento infantil,Online,High,3884,847.9,78.15,3293243.6,303534.6
E1339,Judith,Domestico,Offline,High,1395,906.18,153.54,1264121.1,214188.3
E1340,Robert,Verduras,Online,High,8637,854.92,56.11,7383944.04,484622.07
E1341,Samantha,Alimento infantil,Offline,High,9964,691.55,4.34,6890604.2,43243.76
E1342,Kenneth,Snacks,Offline,Medium,6116,855.04,118.43,5229424.64,724317.88
E1343,George,Ropa,Offline,Critical,9583,561.63,390.84,5382100.29,3745419.72
E1344,Matthew,Cuidado personal,Offline,Low,3954,572.6,407.23,2264060.4,1610187.42
E1345,Isaiah,Verduras,Online,Medium,1259,468.15,464.74,589400.85,585107.66
E1346,Larry,Cereales,Offline,Critical,1421,775.13,258.63,1101459.73,367513.23
E1347,Joseph,Verduras,Offline,Medium,7085,955.13,421.01,6767096.05,2982855.85
E1348,Amanda,Snacks,Offline,Medium,9579,492.66,16.47,4719190.14,157766.13
E1349,Allison,Ropa,Online,High,9818,501.25,125.46,4921272.5,1231766.28
E1350,Kiara,Alimento infantil,Offline,Low,3165,407.2,487.95,1288788,1544361.75
E1351,Vicki,Domestico,Offline,Low,1425,977.86,466.95,1393450.5,665403.75
E1352,Michael,Verduras,Online,Critical,3232,793.42,445.53,2564333.44,1439952.96
E1353,Antonio,Snacks,Online,Low,5322,870.17,357.32,4631044.74,1901657.04
E1354,Lindsay,Alimento infantil,Online,High,4186,862.19,154.47,3609127.34,646611.42
E1355,David,Cuidado personal,Offline,Medium,5219,897.84,482.19,4685826.96,2516549.61
E1356,Joshua,Carnes,Online,Medium,7760,805.29,21.89,6249050.4,169866.4
E1357,Thomas,Cereales,Offline,Low,1034,879.19,324.68,909082.46,335719.12
E1358,Antonio,Material de oficina,Online,Low,5771,478.77,412.34,2762981.67,2379614.14
E1359,Danny,Carnes,Online,Medium,212,738.9,289.83,156646.8,61443.96
E1360,Mary,Alimento infantil,Online,Low,7788,839.54,310.63,6538337.52,2419186.44
E1361,Nicholas,Alimento infantil,Online,High,154,473.09,364.35,72855.86,56109.9
E1362,Stephanie,Cereales,Online,Critical,8220,710.17,341.95,5837597.4,2810829
E1363,Jessica,Verduras,Online,Medium,7955,668.09,59.38,5314655.95,472367.9
E1364,Lisa,Alimento infantil,Online,Medium,6243,734.84,411.01,4587606.12,2565935.43
E1365,Melanie,Alimento infantil,Online,Medium,200,928.55,331.85,185710,66370
E1366,Katherine,Alimento infantil,Offline,Critical,9251,625.27,408.86,5784372.77,3782363.86
E1367,Kenneth,Snacks,Online,Low,9137,948.58,111.09,8667175.46,1015029.33
E1368,Alyssa,Domestico,Online,Medium,4974,659.08,331.38,3278263.92,1648284.12
E1369,Donna,Carnes,Offline,Critical,9378,754.98,355.9,7080202.44,3337630.2
E1370,Tony,Verduras,Offline,Low,4729,790.66,173.4,3739031.14,820008.6
E1371,Amanda,Cereales,Online,Critical,9567,762.52,72.63,7295028.84,694851.21
E1372,Elizabeth,Verduras,Offline,Low,6645,557.53,290.99,3704786.85,1933628.55
E1373,Connor,Domestico,Offline,Critical,3341,444.47,394.32,1484974.27,1317423.12
E1374,Jacob,Cereales,Offline,Medium,5777,969.75,86.91,5602245.75,502079.07
E1375,Melanie,Ropa,Online,Critical,7572,794.16,444.96,6013379.52,3369237.12
E1376,Erin,Cuidado personal,Online,High,6291,717.04,431.16,4510898.64,2712427.56
E1377,Brian,Bebida,Offline,High,8366,710.7,441.45,5945716.2,3693170.7
E1378,Jill,Cereales,Offline,Critical,6918,491.03,493.93,3396945.54,3417007.74
E1379,Michael,Alimento infantil,Online,Critical,6892,484.39,236.32,3338415.88,1628717.44
E1380,Robert,Domestico,Offline,Low,2152,628.3,343.55,1352101.6,739319.6
E1381,Jessica,Frutas,Online,Critical,1258,983.64,480.31,1237419.12,604229.98
E1382,David,Cuidado personal,Online,Medium,3994,709.26,21,2832784.44,83874
E1383,Karla,Cereales,Offline,Critical,9059,837.65,436.14,7588271.35,3950992.26
E1384,Thomas,Material de oficina,Online,High,288,408.81,90.21,117737.28,25980.48
E1385,Brenda,Snacks,Online,Medium,5430,815.72,494.08,4429359.6,2682854.4
E1386,Susan,Bebida,Online,Medium,9583,690.36,180.11,6615719.88,1725994.13
E1387,Frank,Carnes,Online,Low,5972,623.58,66.5,3724019.76,397138
E1388,Richard,Cereales,Offline,Low,1295,696.72,84.24,902252.4,109090.8
E1389,Gabriel,Verduras,Offline,Critical,4314,878.46,271.35,3789676.44,1170603.9
E1390,Amy,Cereales,Offline,Medium,9151,849.37,118.28,7772584.87,1082380.28
E1391,Rita,Cuidado personal,Online,High,4678,547.03,359.53,2559006.34,1681881.34
E1392,Thomas,Cosmeticos,Offline,Low,5981,789.91,192.36,4724451.71,1150505.16
E1393,Misty,Cosmeticos,Online,Low,4653,779.75,383.4,3628176.75,1783960.2
E1394,Patricia,Frutas,Online,Medium,2906,615.82,265.04,1789572.92,770206.24
E1395,Wayne,Ropa,Offline,Critical,2768,758.5,264.64,2099528,732523.52
E1396,Marc,Cuidado personal,Offline,High,6174,790.15,146.44,4878386.1,904120.56
E1397,Samantha,Domestico,Online,High,9646,789.65,192.1,7616963.9,1852996.6
E1398,Leslie,Ropa,Offline,Low,5552,648.69,424.8,3601526.88,2358489.6
E1399,Kenneth,Cereales,Online,Medium,5615,505.55,59.15,2838663.25,332127.25
E1400,Sarah,Frutas,Online,High,1751,775.3,424.74,1357550.3,743719.74
E1401,Vicki,Verduras,Offline,High,3313,811.26,432.38,2687704.38,1432474.94
E1402,Ashley,Domestico,Online,Critical,3195,629.61,143.72,2011603.95,459185.4
E1403,Eric,Bebida,Online,High,666,579.75,431.8,386113.5,287578.8
E1404,Duane,Snacks,Offline,Low,5464,483.96,91.49,2644357.44,499901.36
E1405,Anthony,Ropa,Online,Medium,1202,591.14,404.62,710550.28,486353.24
E1406,Melissa,Alimento infantil,Offline,Critical,5851,727.72,412.4,4257889.72,2412952.4
E1407,Randall,Carnes,Online,Low,4919,727.23,448.57,3577244.37,2206515.83
E1408,James,Snacks,Online,High,1677,748.88,307.31,1255871.76,515358.87
E1409,Daniel,Cereales,Online,Critical,9632,875.36,50.71,8431467.52,488438.72
E1410,Thomas,Cuidado personal,Online,High,6874,401,61.77,2756474,424606.98
E1411,Troy,Cosmeticos,Offline,Low,3510,978.76,244.06,3435447.6,856650.6
E1412,Troy,Cuidado personal,Online,Low,5906,728.51,284.3,4302580.06,1679075.8
E1413,Sarah,Alimento infantil,Offline,Low,1897,708.14,395.48,1343341.58,750225.56
E1414,Kimberly,Cuidado personal,Online,Low,1730,857.28,209.94,1483094.4,363196.2
E1415,Amanda,Domestico,Offline,Critical,524,960.65,30.09,503380.6,15767.16
E1416,Amanda,Material de oficina,Offline,Low,9875,856.75,202.04,8460406.25,1995145
E1417,Sean,Frutas,Online,Low,6829,714.65,265.9,4880344.85,1815831.1
E1418,Ryan,Cosmeticos,Offline,Low,8257,454.97,364.1,3756687.29,3006373.7
E1419,Troy,Ropa,Offline,Low,5156,936.63,183.17,4829264.28,944424.52
E1420,Alan,Domestico,Offline,Critical,5713,675.77,358.77,3860674.01,2049653.01
E1421,Dawn,Cosmeticos,Online,Critical,1857,569.12,389.64,1056855.84,723561.48
E1422,Maxwell,Cuidado personal,Offline,High,3874,845.99,92.22,3277365.26,357260.28
E1423,Melinda,Alimento infantil,Offline,Medium,7126,947.54,474.13,6752170.04,3378650.38
E1424,John,Cereales,Offline,Low,3858,522.4,99.23,2015419.2,382829.34
E1425,Kenneth,Material de oficina,Offline,High,6684,639.75,212.93,4276089,1423224.12
E1426,James,Cosmeticos,Offline,Medium,5924,546.45,120.07,3237169.8,711294.68
E1427,Gregory,Snacks,Offline,High,260,982.95,493.68,255567,128356.8
E1428,Katherine,Alimento infantil,Online,Critical,5591,706.29,27.55,3948867.39,154032.05
E1429,Jennifer,Cuidado personal,Offline,High,598,704.05,344.67,421021.9,206112.66
E1430,Andrea,Cosmeticos,Online,High,4225,599.88,449.96,2534493,1901081
E1431,Cory,Ropa,Offline,High,1163,734.45,170.8,854165.35,198640.4
E1432,Amanda,Bebida,Offline,High,8148,702.85,197.57,5726821.8,1609800.36
E1433,Antonio,Material de oficina,Online,Medium,3988,556.38,483.66,2218843.44,1928836.08
E1434,Gina,Ropa,Online,Critical,8236,861.15,100.42,7092431.4,827059.12
E1435,Brenda,Snacks,Online,Critical,2432,525.44,371.25,1277870.08,902880
E1436,Jennifer,Carnes,Online,High,2404,898.76,392.51,2160619.04,943594.04
E1437,Brenda,Material de oficina,Online,Low,3987,480.46,475.66,1915594.02,1896456.42
E1438,Kayla,Ropa,Offline,Low,4373,467.64,466.65,2044989.72,2040660.45
E1439,Katie,Bebida,Online,High,2300,518.84,347.8,1193332,799940
E1440,Gabriel,Cosmeticos,Offline,Low,6978,658.49,175.39,4594943.22,1223871.42
E1441,Pamela,Verduras,Offline,Low,8076,873.38,422.31,7053416.88,3410575.56
E1442,Jennifer,Ropa,Online,Medium,8330,825.79,138.42,6878830.7,1153038.6
E1443,Duane,Alimento infantil,Online,Critical,7736,995.15,44.92,7698480.4,347501.12
E1444,Andrew,Bebida,Offline,Critical,747,911.35,485.31,680778.45,362526.57
E1445,Jennifer,Alimento infantil,Online,Low,3355,527.24,214.31,1768890.2,719010.05
E1446,Nicole,Alimento infantil,Online,Low,2926,734.88,407.01,2150258.88,1190911.26
E1447,Kayla,Carnes,Online,Critical,3646,970.72,389.19,3539245.12,1418986.74
E1448,Nicholas,Alimento infantil,Offline,Medium,9029,864.69,318.22,7807286.01,2873208.38
E1449,Alexis,Ropa,Offline,High,1935,443.52,157.67,858211.2,305091.45
E1450,Teresa,Verduras,Online,Medium,2392,751.82,448.77,1798353.44,1073457.84
E1451,Sean,Cosmeticos,Online,Medium,8553,809.69,191.41,6925278.57,1637129.73
E1452,Donald,Cuidado personal,Offline,Low,1413,702.08,208.43,992039.04,294511.59
E1453,Jacob,Ropa,Offline,Critical,7331,879.82,233.94,6449960.42,1715014.14
E1454,Jennifer,Domestico,Online,Medium,1134,539.53,386.85,611827.02,438687.9
E1455,Jessica,Frutas,Offline,Medium,8723,934.25,466.25,8149462.75,4067098.75
E1456,Thomas,Domestico,Online,Critical,9442,818.36,366.29,7726955.12,3458510.18
E1457,Danny,Ropa,Online,High,3869,427.95,127.92,1655738.55,494922.48
E1458,Evan,Verduras,Offline,High,5888,754.17,307.4,4440552.96,1809971.2
E1459,Joseph,Frutas,Online,High,5133,680.92,469.02,3495162.36,2407479.66
E1460,Bruce,Material de oficina,Offline,Medium,7360,980.17,139.75,7214051.2,1028560
E1461,Jacqueline,Bebida,Offline,Critical,5345,597.34,357.43,3192782.3,1910463.35
E1462,Joseph,Ropa,Offline,Low,2377,862.04,153.2,2049069.08,364156.4
E1463,Andrea,Domestico,Online,Medium,2066,707.06,9.66,1460785.96,19957.56
E1464,Donald,Cereales,Offline,Low,1256,871.47,467.34,1094566.32,586979.04
E1465,Jaime,Bebida,Offline,Medium,2741,505.77,417.86,1386315.57,1145354.26
E1466,Daniel,Material de oficina,Offline,Low,7329,732.64,418.61,5369518.56,3067992.69
E1467,Nicholas,Snacks,Offline,Medium,5296,733.13,55.76,3882656.48,295304.96
E1468,Alicia,Ropa,Offline,High,9624,975.5,380.26,9388212,3659622.24
E1469,Nancy,Snacks,Online,Low,7032,439.36,481.66,3089579.52,3387033.12
E1470,Christina,Carnes,Online,Critical,4100,714.84,132.28,2930844,542348
E1471,Rebekah,Snacks,Online,Critical,8259,847.38,224.23,6998511.42,1851915.57
E1472,Julie,Cosmeticos,Offline,Low,3662,567.28,136.34,2077379.36,499277.08
E1473,Sydney,Carnes,Online,High,1252,499.51,366.1,625386.52,458357.2
E1474,Tammy,Material de oficina,Offline,Low,1536,454.81,9.6,698588.16,14745.6
E1475,Colin,Carnes,Offline,High,5110,971.25,237.88,4963087.5,1215566.8
E1476,Kathy,Ropa,Offline,Low,3472,933.54,254.31,3241250.88,882964.32
E1477,Richard,Cuidado personal,Online,High,4009,462.77,89.97,1855244.93,360689.73
E1478,Jose,Bebida,Offline,Critical,1822,495.53,479.46,902855.66,873576.12
E1479,Brenda,Frutas,Offline,Medium,364,631.48,74.49,229858.72,27114.36
E1480,Michael,Domestico,Online,Low,8866,770.85,423.69,6834356.1,3756435.54
E1481,Daniel,Alimento infantil,Offline,Medium,8355,664.02,470.83,5547887.1,3933784.65
E1482,Lisa,Alimento infantil,Offline,Medium,6698,632.2,342.87,4234475.6,2296543.26
E1483,Jessica,Frutas,Online,High,2753,530.1,345.21,1459365.3,950363.13
E1484,Cathy,Snacks,Offline,High,4044,478.56,112.38,1935296.64,454464.72
E1485,Joshua,Snacks,Online,Low,982,527.29,214.32,517798.78,210462.24
E1486,Joshua,Verduras,Offline,Low,7177,479.63,385.53,3442304.51,2766948.81
E1487,Morgan,Carnes,Offline,Low,5577,693.1,83.05,3865418.7,463169.85
E1488,Sydney,Snacks,Online,Medium,9626,467.88,365.43,4503812.88,3517629.18
E1489,George,Verduras,Offline,Critical,4350,871.14,435.59,3789459,1894816.5
E1490,Tracey,Ropa,Offline,Medium,531,410.16,105.33,217794.96,55930.23
E1491,John,Frutas,Offline,Critical,538,506.46,118.42,272475.48,63709.96
E1492,Amanda,Verduras,Online,Critical,3948,546.45,165.42,2157384.6,653078.16
E1493,David,Ropa,Online,High,8825,484.19,58.69,4272976.75,517939.25
E1494,Morgan,Carnes,Offline,Medium,1665,912.75,138.7,1519728.75,230935.5
E1495,James,Domestico,Online,Critical,8446,715,235.89,6038890,1992326.94
E1496,Adam,Carnes,Offline,High,406,730.29,203.03,296497.74,82430.18
E1497,Sean,Carnes,Offline,Medium,4088,922.86,231.45,3772651.68,946167.6
E1498,Amanda,Verduras,Offline,Medium,6940,719.3,499.61,4991942,3467293.4
E1499,Dean,Cereales,Online,Critical,4979,766.01,499.35,3813963.79,2486263.65
E1500,Sarah,Cosmeticos,Offline,High,9064,499.89,219.11,4531002.96,1986013.04
E1501,Daniel,Ropa,Offline,Medium,6198,648.29,22.11,4018101.42,137037.78
E1502,Daniel,Ropa,Online,Medium,1618,414.56,326.09,670758.08,527613.62
E1503,Jessica,Verduras,Online,Medium,713,556.77,18.83,396977.01,13425.79
E1504,Valerie,Cereales,Online,Low,829,628.25,443.71,520819.25,367835.59
E1505,Douglas,Carnes,Online,Low,2213,478.04,299.63,1057902.52,663081.19
E1506,George,Domestico,Offline,High,1209,671.66,426.37,812036.94,515481.33
E1507,Sean,Cereales,Offline,High,8305,925.21,62.17,7683869.05,516321.85
E1508,Robert,Alimento infantil,Online,High,2607,453.57,448.71,1182456.99,1169786.97
E1509,Courtney,Alimento infantil,Offline,Critical,5089,932.03,82.18,4743100.67,418214.02
E1510,Jeffrey,Cuidado personal,Online,Medium,1341,461.65,366.13,619072.65,490980.33
E1511,Johnathan,Ropa,Offline,Low,4242,744.3,250.29,3157320.6,1061730.18
E1512,Andrew,Carnes,Offline,High,488,534.92,376.33,261040.96,183649.04
E1513,John,Ropa,Online,High,9012,959.58,311.95,8647734.96,2811293.4
E1514,Nicholas,Cuidado personal,Offline,Critical,1529,411.14,313.12,628633.06,478760.48
E1515,Cindy,Alimento infantil,Online,Medium,7435,938.42,103.85,6977152.7,772124.75
E1516,Jacob,Cosmeticos,Offline,Medium,846,441.6,151.39,373593.6,128075.94
E1517,Susan,Domestico,Online,Medium,2307,760.58,332.69,1754658.06,767515.83
E1518,Edward,Ropa,Offline,Low,8583,902.51,43.54,7746243.33,373703.82
E1519,Robert,Bebida,Online,Critical,4389,853.88,28.99,3747679.32,127237.11
E1520,David,Alimento infantil,Offline,Medium,7024,438.6,197.99,3080726.4,1390681.76
E1521,Billy,Cereales,Offline,Low,1126,637.78,294.83,718140.28,331978.58
E1522,David,Carnes,Online,Medium,7056,781.7,337.87,5515675.2,2384010.72
E1523,Brett,Alimento infantil,Online,High,9113,493.5,481.93,4497265.5,4391828.09
E1524,Christina,Snacks,Offline,High,7810,725.39,447.79,5665295.9,3497239.9
E1525,Sabrina,Cosmeticos,Online,Medium,8831,410.78,44.01,3627598.18,388652.31
E1526,Joshua,Cosmeticos,Online,Critical,7400,528.98,160.7,3914452,1189180
E1527,Valerie,Bebida,Offline,Critical,3238,668.82,349.96,2165639.16,1133170.48
E1528,Tiffany,Snacks,Online,Medium,3110,419.16,317.05,1303587.6,986025.5
E1529,Elizabeth,Alimento infantil,Offline,Low,1152,417.91,338.36,481432.32,389790.72
E1530,Robert,Alimento infantil,Online,Low,4712,738.85,24.87,3481461.2,117187.44
E1531,Jessica,Cereales,Online,Medium,9404,931.52,10.41,8760014.08,97895.64
E1532,Kyle,Cuidado personal,Online,High,9503,931.71,240.98,8854040.13,2290032.94
E1533,Daniel,Carnes,Online,Critical,7935,454.49,249.64,3606378.15,1980893.4
E1534,Emily,Cuidado personal,Online,High,276,757.46,169.89,209058.96,46889.64
E1535,Bruce,Frutas,Offline,Critical,3534,402.93,164.92,1423954.62,582827.28
E1536,Zachary,Verduras,Online,Medium,2203,918.48,473.52,2023411.44,1043164.56
E1537,William,Cosmeticos,Offline,Critical,437,852.58,106.78,372577.46,46662.86
E1538,Sabrina,Cereales,Online,Medium,4689,632.51,254.97,2965839.39,1195554.33
E1539,John,Ropa,Offline,Medium,3175,632.12,381.4,2006981,1210945
E1540,Karen,Cuidado personal,Online,High,5201,918.32,367.96,4776182.32,1913759.96
E1541,Michael,Carnes,Online,Low,8219,541.5,276.23,4450588.5,2270334.37
E1542,Emily,Cereales,Online,Low,4291,641.39,468.92,2752204.49,2012135.72
E1543,Thomas,Material de oficina,Online,Low,3590,960.47,246.11,3448087.3,883534.9
E1544,Maxwell,Cosmeticos,Online,Low,3457,696.7,332.98,2408491.9,1151111.86
E1545,Lisa,Frutas,Online,Critical,5126,935.8,269.21,4796910.8,1379970.46
E1546,Kathy,Verduras,Offline,High,5104,493.87,138.03,2520712.48,704505.12
E1547,Stacy,Ropa,Offline,Critical,2225,779.03,194.69,1733341.75,433185.25
E1548,Kim,Carnes,Offline,Medium,1811,569.12,466.48,1030676.32,844795.28
E1549,Jennifer,Cuidado personal,Offline,Critical,810,429.09,160.52,347562.9,130021.2
E1550,Daniel,Domestico,Online,Critical,6839,827.09,53.6,5656468.51,366570.4
E1551,Kaitlin,Alimento infantil,Offline,Critical,6018,972.6,99.82,5853106.8,600716.76
E1552,Gregory,Carnes,Online,Low,1186,404.31,271.3,479511.66,321761.8
E1553,Kenneth,Snacks,Offline,High,837,840.76,123.03,703716.12,102976.11
E1554,Kevin,Carnes,Offline,Critical,440,936.73,184.07,412161.2,80990.8
E1555,Jeff,Carnes,Offline,Medium,4920,813.25,494,4001190,2430480
E1556,Ashley,Verduras,Online,High,6573,931.56,338.49,6123143.88,2224894.77
E1557,Hunter,Domestico,Online,Critical,131,610.15,426.45,79929.65,55864.95
E1558,Rita,Alimento infantil,Offline,Medium,1175,544.35,275.03,639611.25,323160.25
E1559,Kim,Cuidado personal,Online,Critical,296,523.88,155.04,155068.48,45891.84
E1560,Amanda,Snacks,Offline,Critical,4888,416.31,308.45,2034923.28,1507703.6
E1561,Leah,Cuidado personal,Online,Medium,1910,971.88,81.26,1856290.8,155206.6
E1562,Bianca,Cereales,Offline,High,3364,825.44,202.07,2776780.16,679763.48
E1563,Sara,Ropa,Online,Low,2098,652.31,140.63,1368546.38,295041.74
E1564,Randall,Ropa,Offline,Low,3940,594.95,162.27,2344103,639343.8
E1565,Michael,Snacks,Offline,Low,5608,440.87,23.92,2472398.96,134143.36
E1566,Amber,Snacks,Offline,High,6102,587.07,235.5,3582301.14,1437021
E1567,Jesse,Ropa,Online,Critical,5571,899.29,405.15,5009944.59,2257090.65
E1568,Brian,Cosmeticos,Offline,Critical,7558,562.99,480.86,4255078.42,3634339.88
E1569,Holly,Alimento infantil,Offline,Low,9458,962.08,224.95,9099352.64,2127577.1
E1570,Charles,Cereales,Online,Critical,5071,690.72,115.04,3502641.12,583367.84
E1571,Mark,Domestico,Offline,Low,2281,421.26,435.35,960894.06,993033.35
E1572,Michael,Bebida,Offline,Critical,875,935.72,330.89,818755,289528.75
E1573,Amanda,Cosmeticos,Online,Critical,7839,798.66,34.32,6260695.74,269034.48
E1574,Mark,Verduras,Offline,Low,2504,885.27,211.7,2216716.08,530096.8
E1575,George,Snacks,Offline,Medium,2195,967.62,97.1,2123925.9,213134.5
E1576,Andre,Material de oficina,Offline,Low,3901,460.2,23.07,1795240.2,89996.07
E1577,David,Domestico,Online,Medium,9877,532.58,147.96,5260292.66,1461400.92
E1578,Robert,Cuidado personal,Offline,High,5954,475.22,362.42,2829459.88,2157848.68
E1579,Jill,Cuidado personal,Offline,Medium,7034,754.42,282.92,5306590.28,1990059.28
E1580,Brenda,Cosmeticos,Online,Low,7706,665.43,42.38,5127803.58,326580.28
E1581,Laura,Cosmeticos,Offline,Critical,2237,433.01,237.02,968643.37,530213.74
